Name,Link,Ratings,Total Buys,Price,Deal Available,Original Price,Coupon Savings,Company,Discount Price
"Lenovo IdeaPad Slim 3 12th Gen Core i7-1255U 15.6inch (39.62cm)(16GB RAM/512GB SSD/FHD IPS/Windows 11/MS Office 2021/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK011GIN Thin & Light Laptop",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK011EIN/dp/B0CMGZCDRW/ref=sr_1_289?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-289,40,-,60190,No Deal,83890,No Coupon,Lenovo,23700
"acer Aspire 3 Intel Core i7-1255U/Thin and Light Laptop (Windows 11 Home/16 GB RAM/512GB SSD/45.6WHr) A324-51 with 35.56cm (14"") IPS FHD Display, 1.45 KG",https://www.amazon.in/acer-i7-1255U-Windows-45-6WHr-A324-51/dp/B0DGQX182P/ref=sr_1_290?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-290,No Ratings,-,47999,No Deal,83890,No Coupon,Acer,35891
"HP Laptop 15, Intel® Core™ i3-1315U, 8GB DDR4 Ram,512GB SSD,Intel UHD Graphics, Windows 11 + MS Office'2021, Dual Speakers,15.6-inch(39.6 cm),FHD, Matt Silver,1.59 kg,15-fd0129TU",https://www.amazon.in/HP-i3-1315U-Office2021-15-6-inch-15-fd0129TU/dp/B0D4M18BVJ/ref=sr_1_291?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-291,1974,-,39850,No Deal,83890,No Coupon,Hp,44040
"Dell Thin & Light Inspiron 7440 2in1 Laptop, Intel Core 7 150U, 16GB + 1TB SSD, 14"" (35.62cm) FHD+ 250nits Touch, Dell Active Pen, Backlit KB + FPR, Win 11 + MSO'21, 15 Months McAfee, Ice Blue, 1.71kg",https://www.amazon.in/Dell-Inspiron-35-62cm-250nits-Backlit/dp/B0D83D1GG5/ref=sr_1_292?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-292,1,-,95990,No Deal,83890,No Coupon,Dell,No discount
"MSI Katana A15 AI, AMD Ryzen 9 8945HS, Built-in AI, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB/Black/2.25Kg), B8VG-440IN",https://www.amazon.in/MSI-Katana-Windows-GeForce-B8VG-440IN/dp/B0CVQN9K5D/ref=sr_1_293?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-293,10,-,120537,No Deal,83890,No Coupon,Msi,No discount
DELL Latitude 3440 (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14 HD Display/Grey/1.5 kg/MS Office 2021,https://www.amazon.in/DELL-Latitude-3440-Intel-1215U/dp/B07SXV697G/ref=sr_1_294?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-294,1,-,29900,No Deal,83890,No Coupon,Dell,53990
"MSI Thin A15, Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop(16GB/512 GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 4GB /Cosmos Gray/1.86Kg), B7UC-067IN",https://www.amazon.in/MSI-7535Hs-Windows-Geforce-B7Uc-067In/dp/B0CV5FB6DG/ref=sr_1_295?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-295,15,-,57899,No Deal,83890,No Coupon,Msi,25991
"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB AMD Radeon RX 6500M graphics, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 8GB DDR4, 512GB SSD, Backlit KB, B&O, Dual speakers (MSO, Silver, 2.37 kg), fb0108AX",https://www.amazon.in/HP-Diagonal-RadeonTM-Graphics-15-fb0108AX/dp/B0BXB4712P/ref=sr_1_296?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-296,5,-,50000,No Deal,83890,No Coupon,Hp,33890
"Dell Inspiron 5630 13th Gen Laptop, Intel Core i5-1340P Processor/16Gb LPDDR5/512GB /16.0"" (40.64cm) FHD+ WVA AG 250 nits/Backlit KB + FPR/Windows 11+ MSO'21/McAfee 15 Months/Platinum Silver/1.85kg",https://www.amazon.in/Dell-Inspiron-i5-1340P-Processor-Platinum/dp/B0DRYNSN7G/ref=sr_1_297?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-297,7,-,67990,No Deal,83890,No Coupon,Dell,15900
"Lenovo [Smart Choice] IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144H",https://www.amazon.in/Lenovo-Choice-IdeaPad-39-62cm-300nits/dp/B0D9J4YT5D/ref=sr_1_298?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-298,No Ratings,,51489,No Deal,83890,No Coupon,Lenovo,32401
"MSI Modern 14, Intel 12th Gen. i5-1235U, 36CM FHD 60Hz Laptop(16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12MO-1212IN",https://www.amazon.in/MSI-i5-1235U-Windows-Graphics-C12MO-1212IN/dp/B0D8WJX91M/ref=sr_1_299?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-299,11,-,45990,No Deal,83890,No Coupon,Msi,37900
"HP Laptop 15, AMD Ryzen™ 5 7520U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver, 1.69 kg, 15s-fc0155AU",https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0155AU/dp/B0CY2R1G3G/ref=sr_1_300?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-300,2,-,38490,No Deal,83890,No Coupon,Hp,45400
"HP 15s, 12 Gen Intel Core i5-1235U, 8GB DDR4, 1TB SSD, (Win11, Office21, Silver, 1.69kg), 15.6-inch(39.6cm), Anti-Glare, Micro-Edge, FHD Laptop, Intel UHD Graphics, HD Camera, Backlit KB,fq5331TU",https://www.amazon.in/HP-Generation-i5-1235U-15-6-inch-15s-fq5331TU/dp/B0D1469FW5/ref=sr_1_301?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-301,12,-,52900,No Deal,83890,No Coupon,Hp,30990
"Dell Gaming G15-5530 13th Gen Laptop, Intel i5-13450HX/16GB/512GB SSD/NVIDIA RTX 3050 (6GB GDDR6)/15.6"" (39.62cm) FHD 120Hz 250 nits/Win 11+MSO'21/Backlit Keyboard 4-Zone RGB/Dark Shadow Gray/2.65kg",https://www.amazon.in/Dell-G15-5530-i5-13450HX-39-62cm-Keyboard/dp/B0C1Z4GS7L/ref=sr_1_302?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-302,29,-,77990,No Deal,83890,No Coupon,Dell,5900
"ASUS Zenbook 14, Intel Core Ultra 7, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (16GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Foggy Silver/1.28 Kg), UX3405MA-PZ751WS",https://www.amazon.in/ASUS-Zenbook-Intel-Ultra-Built/dp/B0D89TT6VK/ref=sr_1_303?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-303,5,-,104990,No Deal,83890,No Coupon,Asus,No discount
"HP Laptop 247 G8 (2024), AMD Ryzen 5 3500U Quad Core - (16GB/512GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/14 (35.56cm)/Black/1.47 kg/MS Office 2021",https://www.amazon.in/HP-Laptop-247-G8-Ryzen/dp/B09RFVJD7R/ref=sr_1_304?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-304,2,-,32129,No Deal,83890,No Coupon,Hp,51761
"Acer Predator Helios Neo 16 Gaming Laptop Intel Core i7-14700HX Processor, RTX 4050-6GB GDDR6, WUXGA Display, 400 nits, 165Hz Refresh Rate (Win 11 Home/16 GB/1 TB SSD) - PHN16-72 with 40.64 cm (16"")",https://www.amazon.in/Acer-Predator-Processor-Windows-PHN16-72/dp/B0CZRV1SSD/ref=sr_1_305?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-305,66,-,122790,No Deal,83890,No Coupon,Acer,No discount
"HP OMEN, 13th Gen Intel Core i9-13900HX, 8GB NVIDIA RTX 4060, 16GB DDR5, 1TB SSD, (Win11, Office21, Black, 2.35kg), 165Hz, 7MS, IPS, 16.1-inch(40.9cm) Gaming Laptop, Tempest Cooling, RGB KB, wf0148TX",https://www.amazon.in/HP-i9-13900HX-16-1-inch-Backlit-wf0148TX/dp/B0D2DDJ1PN/ref=sr_1_306?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-306,4,-,136600,No Deal,83890,No Coupon,Hp,No discount
"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS",https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS/dp/B0C1GGZYS5/ref=sr_1_307?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-307,72,-,31490,No Deal,83890,No Coupon,Asus,52400
"ASUS Vivobook 14, 14"" FHD (1920 x 1080),Intel Core i3-1315U Processor, (8GB RAM/512GB SSD/Intel UHD iGPU/Windows 11/MS Office 365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.40 kg), X1404VA-NK760WS",https://www.amazon.in/ASUS-Vivobook-i3-1315U-Processor-X1404VA-NK760WS/dp/B0DTYCYB7H/ref=sr_1_308?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-308,No Ratings,-,36990,No Deal,83890,No Coupon,Asus,46900
"ASUS TUF Gaming F17 (2022), 17.3""(43.94 cms) FHD 144Hz, Intel Core i5-12500H 12th Gen, RTX 3050 4GB GPU, Gaming Laptop (16GB/512GB SSD/90WHr Battery/Windows 11/Gray/2.6 Kg), FX707ZC4-HX067W",https://www.amazon.in/ASUS-i5-12500H-Battery-Windows-FX707ZC4-HX067W/dp/B0C8JJWSXP/ref=sr_1_309?dib=eyJ2IjoiMSJ9.7LA7ud_SmlVmMy_F-8cG_uQWXRqf25MZTgy5fetA6DpfurvmxyPhs5sNj9ZIOzs7UujpRNd1GwMZHRH5LUTNa6A_1fA9tJXuB5F1287E5aVWleO6WtdcCSPJTph1u45n4DvFpFlv4f-jpQnwbSGcwFF4NGH2wXbOhFpj7y0vAb1Gqxc32K5KN2h6j8R3TBETpV3n5_Z7iJnOMjRIgvCUjblV9IhIMSSre9EMkmjF-eERBSL0m0Uv9OL5Xpe1hJUx2WYBaO2xqXOg-rzK-r2FsL3bJBIir1vdXTxFARASDExpTV7wzcz6hIL85F8TzthOtw6iu7GIJ61vk0pA1svItt5HhQ6657lJdAtm_C82FlM.FWcR4k7dX_wr9IHvVMQ8MFlnULfhmm0hLXfR6mtPxnk&dib_tag=se&qid=1741773383&s=computers&sr=1-309,107,-,67990,Limited time deal,83890,No Coupon,Asus,15900
